Test Name,FF1 Encryption Time (ns),AES-CBC Encryption Time (ns),FF1 Decryption Time (ns),AES-CBC Decryption Time (ns)
Test 83252,0.0000,0.0000,0.0000,0.0000
Test 83253,0.0000,0.0000,0.0000,0.0000
Test 83254,0.0000,0.0000,0.0000,0.0000
Test 83255,0.0000,0.0000,0.0000,0.0000
Test 83256,0.0000,0.0000,0.0000,0.0000
Test 83257,0.0000,0.0000,0.0000,0.0000
Test 83258,0.0000,0.0000,0.0000,0.0000
Test 83259,0.0000,0.0000,0.0000,0.0000
Test 83260,0.0000,0.0000,0.0000,0.0000
Test 83261,0.0000,0.0000,0.0000,0.0000
Test 83262,0.0000,0.0000,0.0000,0.0000
Test 83263,0.0000,0.0000,0.0000,0.0000
Test 83264,0.0000,0.0000,0.0000,0.0000
Test 83265,0.0000,0.0000,0.0000,0.0000
Test 83266,0.0000,0.0000,0.0000,0.0000
Test 83267,0.0000,0.0000,0.0000,0.0000
Test 83268,0.0000,0.0000,0.0000,0.0000
Test 83269,0.0000,0.0000,0.0000,0.0000
Test 83270,0.0000,0.0000,0.0000,0.0000
Test 83271,0.0000,0.0000,0.0000,0.0000
Test 83272,0.0000,0.0000,0.0000,0.0000
Test 83273,0.0000,0.0000,0.0000,0.0000
Test 83274,0.0000,0.0000,0.0000,0.0000
Test 83275,0.0000,0.0000,0.0000,0.0000
Test 83276,0.0000,0.0000,0.0000,0.0000
Test 83277,1.0002,0.0000,0.0000,0.0000
Test 83278,0.0000,0.0000,0.0000,0.0000
Test 83279,0.0000,0.0000,0.0000,0.0000
Test 83280,0.0000,0.0000,0.0000,0.0000
Test 83281,0.0000,0.0000,0.0000,0.0000
Test 83282,0.0000,0.0000,0.0000,0.0000
Test 83283,0.0000,0.0000,0.0000,0.0000
Test 83284,0.0000,0.0000,0.0000,0.0000
Test 83285,0.0000,0.0000,0.0000,0.0000
Test 83286,0.0000,0.0000,0.0000,0.0000
Test 83287,0.0000,0.0000,0.0000,0.0000
Test 83288,0.0000,0.0000,0.0000,0.0000
Test 83289,0.0000,0.0000,1000300.0000,0.0000
Test 83290,0.0000,0.0000,0.0000,0.0000
Test 83291,0.0000,0.0000,0.0000,0.0000
Test 83292,0.0000,0.0000,0.0000,0.0000
Test 83293,0.0000,0.0000,0.0000,0.0000
Test 83294,0.0000,0.0000,0.0000,0.0000
Test 83295,0.0000,0.0000,0.0000,0.0000
Test 83296,0.0000,0.0000,0.0000,0.0000
Test 83297,0.0000,0.0000,0.0000,0.0000
Test 83298,0.0000,0.0000,0.0000,0.0000
Test 83299,0.0000,0.0000,0.0000,0.0000
Test 83300,0.9997,0.0000,0.0000,0.0000
Test 83301,0.0000,0.0000,0.0000,0.0000
Test 83302,0.0000,0.0000,0.0000,0.0000
Test 83303,0.0000,0.0000,0.0000,0.0000
Test 83304,0.0000,0.0000,0.0000,0.0000
Test 83305,0.0000,0.0000,0.0000,0.0000
Test 83306,0.0000,0.0000,0.0000,0.0000
Test 83307,0.0000,0.0000,0.0000,0.0000
Test 83308,0.0000,0.0000,0.0000,0.0000
Test 83309,0.0000,0.0000,0.0000,0.0000
Test 83310,0.0000,0.0000,0.0000,0.0000
Test 83311,0.0000,0.0000,0.0000,0.0000
Test 83312,0.0000,0.0000,0.0000,0.0000
Test 83313,1.0001,0.0000,0.0000,0.0000
Test 83314,0.0000,0.0000,0.0000,0.0000
Test 83315,0.0000,0.0000,0.0000,0.0000
Test 83316,0.0000,0.0000,0.0000,0.0000
Test 83317,0.0000,0.0000,0.0000,0.0000
Test 83318,0.0000,0.0000,0.0000,0.0000
Test 83319,0.0000,0.0000,0.0000,0.0000
Test 83320,0.0000,0.0000,0.0000,0.0000
Test 83321,0.0000,0.0000,0.0000,0.0000
Test 83322,0.0000,0.0000,0.0000,0.0000
Test 83323,0.0000,0.0000,0.0000,0.0000
Test 83324,0.0000,0.0000,0.0000,0.0000
Test 83325,0.0000,0.0000,1000200.0000,0.0000
Test 83326,0.0000,0.0000,0.0000,0.0000
Test 83327,0.0000,0.0000,0.0000,0.0000
Test 83328,0.0000,0.0000,0.0000,0.0000
Test 83329,0.0000,0.0000,0.0000,0.0000
Test 83330,0.0000,0.0000,0.0000,0.0000
Test 83331,0.0000,0.0000,0.0000,0.0000
Test 83332,0.0000,0.0000,0.0000,0.0000
Test 83333,0.0000,0.0000,0.0000,0.0000
Test 83334,0.0000,0.0000,0.0000,0.0000
Test 83335,0.0000,0.0000,0.0000,0.0000
Test 83336,0.0000,0.0000,0.0000,0.0000
Test 83337,0.0000,0.0000,0.0000,0.0000
Test 83338,0.0000,0.0000,1000200.0000,0.0000
Test 83339,0.0000,0.0000,0.0000,0.0000
Test 83340,0.0000,0.0000,0.0000,0.0000
Test 83341,0.0000,0.0000,0.0000,0.0000
Test 83342,0.0000,0.0000,0.0000,0.0000
Test 83343,0.0000,0.0000,0.0000,0.0000
Test 83344,0.0000,0.0000,0.0000,0.0000
Test 83345,0.0000,0.0000,0.0000,0.0000
Test 83346,0.0000,0.0000,0.0000,0.0000
Test 83347,0.0000,0.0000,0.0000,0.0000
Test 83348,0.0000,0.0000,0.0000,0.0000
Test 83349,0.0000,0.0000,0.0000,0.0000
Test 83350,0.0000,0.0000,0.0000,0.0000
Test 83351,0.0000,0.0000,0.0000,0.0000
Test 83352,0.0000,0.0000,0.0000,0.0000
Test 83353,0.0000,0.0000,0.0000,0.0000
Test 83354,0.0000,0.0000,0.0000,0.0000
Test 83355,0.0000,0.0000,0.0000,0.0000
Test 83356,0.0000,0.0000,0.0000,0.0000
Test 83357,0.0000,0.0000,0.0000,0.0000
Test 83358,0.0000,0.0000,0.0000,0.0000
Test 83359,0.0000,0.0000,0.0000,0.0000
Test 83360,0.0000,0.0000,0.0000,0.0000
Test 83361,0.0000,0.0000,0.0000,0.0000
Test 83362,0.0000,0.0000,0.0000,0.0000
Test 83363,0.0000,0.0000,1000100.0000,0.0000
Test 83364,0.0000,0.0000,0.0000,0.0000
Test 83365,0.0000,0.0000,0.0000,0.0000
Test 83366,0.0000,0.0000,0.0000,0.0000
Test 83367,0.0000,0.0000,0.0000,0.0000
Test 83368,0.0000,0.0000,0.0000,0.0000
Test 83369,0.0000,0.0000,0.0000,0.0000
Test 83370,0.0000,0.0000,0.0000,0.0000
Test 83371,0.0000,0.0000,0.0000,0.0000
Test 83372,0.0000,0.0000,0.0000,0.0000
Test 83373,0.0000,0.0000,0.0000,0.0000
Test 83374,0.0000,0.0000,1000500.0000,0.0000
Test 83375,0.0000,0.0000,0.0000,0.0000
Test 83376,0.0000,0.0000,0.0000,0.0000
Test 83377,0.0000,0.0000,0.0000,0.0000
Test 83378,0.0000,0.0000,0.0000,0.0000
Test 83379,0.0000,0.0000,0.0000,0.0000
Test 83380,0.0000,0.0000,0.0000,0.0000
Test 83381,0.0000,0.0000,0.0000,0.0000
Test 83382,0.0000,0.0000,0.0000,0.0000
Test 83383,0.0000,0.0000,0.0000,0.0000
Test 83384,0.0000,0.0000,0.0000,0.0000
Test 83385,0.0000,0.0000,0.0000,0.0000
Test 83386,0.0000,0.0000,0.0000,0.0000
Test 83387,0.0000,0.0000,1000200.0000,0.0000
Test 83388,0.0000,0.0000,0.0000,0.0000
Test 83389,0.0000,0.0000,0.0000,0.0000
Test 83390,0.0000,0.0000,0.0000,0.0000
Test 83391,0.0000,0.0000,0.0000,0.0000
Test 83392,0.0000,0.0000,0.0000,0.0000
Test 83393,0.0000,0.0000,0.0000,0.0000
Test 83394,0.0000,0.0000,0.0000,0.0000
Test 83395,0.0000,0.0000,0.0000,0.0000
Test 83396,0.0000,0.0000,0.0000,0.0000
Test 83397,0.0000,0.0000,0.0000,0.0000
Test 83398,0.0000,0.0000,0.0000,0.0000
Test 83399,0.0000,0.0000,0.0000,0.0000
Test 83400,0.0000,0.0000,0.0000,0.0000
Test 83401,0.0000,0.0000,0.0000,0.0000
Test 83402,0.0000,0.0000,0.0000,0.0000
Test 83403,0.0000,0.0000,0.0000,0.0000
Test 83404,0.0000,0.0000,0.0000,0.0000
Test 83405,0.0000,0.0000,0.0000,0.0000
Test 83406,0.0000,0.0000,0.0000,0.0000
Test 83407,0.0000,0.0000,0.0000,0.0000
Test 83408,0.0000,0.0000,0.0000,0.0000
Test 83409,0.0000,0.0000,0.0000,0.0000
Test 83410,0.0000,0.0000,0.0000,0.0000
Test 83411,0.0000,0.0000,0.0000,0.0000
Test 83412,0.0000,0.0000,0.0000,0.0000
Test 83413,0.0000,0.0000,0.0000,0.0000
Test 83414,0.0000,0.0000,0.0000,0.0000
Test 83415,0.0000,0.0000,0.0000,0.0000
Test 83416,0.0000,0.0000,0.0000,0.0000
Test 83417,0.0000,0.0000,0.0000,0.0000
Test 83418,0.0000,0.0000,0.0000,0.0000
Test 83419,0.0000,0.0000,0.0000,0.0000
Test 83420,0.0000,0.0000,0.0000,0.0000
Test 83421,0.0000,0.0000,0.0000,0.0000
Test 83422,0.0000,0.0000,0.0000,0.0000
Test 83423,0.0000,0.0000,0.0000,0.0000
Test 83424,0.0000,0.0000,0.0000,0.0000
Test 83425,0.0000,0.0000,0.0000,0.0000
Test 83426,0.0000,0.0000,0.0000,0.0000
Test 83427,0.0000,0.0000,0.0000,0.0000
Test 83428,0.0000,0.0000,0.0000,0.0000
Test 83429,0.0000,0.0000,0.0000,0.0000
Test 83430,0.0000,0.0000,0.0000,0.0000
Test 83431,0.0000,0.0000,0.0000,0.0000
Test 83432,0.0000,0.0000,0.0000,0.0000
Test 83433,0.0000,0.0000,0.0000,0.0000
Test 83434,0.0000,0.0000,0.0000,0.0000
Test 83435,0.0000,0.0000,0.0000,0.0000
Test 83436,0.0000,0.0000,0.0000,0.0000
Test 83437,0.0000,0.0000,1000900.0000,0.0000
Test 83438,0.0000,0.0000,0.0000,0.0000
Test 83439,0.0000,0.0000,0.0000,0.0000
Test 83440,0.0000,0.0000,0.0000,0.0000
Test 83441,0.0000,0.0000,0.0000,0.0000
Test 83442,0.0000,0.0000,0.0000,0.0000
Test 83443,0.0000,0.0000,0.0000,0.0000
Test 83444,0.0000,0.0000,0.0000,0.0000
Test 83445,0.0000,0.0000,0.0000,0.0000
Test 83446,0.0000,0.0000,0.0000,0.0000
Test 83447,0.0000,0.0000,0.0000,0.0000
Test 83448,0.0000,0.0000,1000100.0000,0.0000
Test 83449,0.0000,0.0000,0.0000,0.0000
Test 83450,0.0000,0.0000,0.0000,0.0000
Test 83451,0.0000,0.0000,0.0000,0.0000
Test 83452,0.0000,0.0000,0.0000,0.0000
Test 83453,0.0000,0.0000,0.0000,0.0000
Test 83454,0.0000,0.0000,0.0000,0.0000
Test 83455,0.0000,0.0000,0.0000,0.0000
Test 83456,0.0000,0.0000,0.0000,0.0000
Test 83457,0.0000,0.0000,0.0000,0.0000
Test 83458,0.0000,0.0000,0.0000,0.0000
Test 83459,0.0000,0.0000,0.0000,0.0000
Test 83460,0.0000,0.0000,0.0000,0.0000
Test 83461,0.0000,0.0000,1000100.0000,0.0000
Test 83462,0.0000,0.0000,0.0000,0.0000
Test 83463,0.0000,0.0000,0.0000,0.0000
Test 83464,0.0000,0.0000,0.0000,0.0000
Test 83465,0.0000,0.0000,0.0000,0.0000
Test 83466,0.0000,0.0000,0.0000,0.0000
Test 83467,0.0000,0.0000,0.0000,0.0000
Test 83468,0.0000,0.0000,0.0000,0.0000
Test 83469,0.0000,0.0000,0.0000,0.0000
Test 83470,0.0000,0.0000,0.0000,0.0000
Test 83471,0.0000,0.0000,0.0000,0.0000
Test 83472,0.0000,0.0000,0.0000,0.0000
Test 83473,0.0000,0.0000,0.0000,0.0000
Test 83474,0.0000,0.0000,1000300.0000,0.0000
Test 83475,0.0000,0.0000,0.0000,0.0000
Test 83476,0.0000,0.0000,0.0000,0.0000
Test 83477,0.0000,0.0000,0.0000,0.0000
Test 83478,0.0000,0.0000,0.0000,0.0000
Test 83479,0.0000,0.0000,0.0000,0.0000
Test 83480,0.0000,0.0000,0.0000,0.0000
Test 83481,0.0000,0.0000,0.0000,0.0000
Test 83482,0.0000,0.0000,0.0000,0.0000
Test 83483,0.0000,0.0000,0.0000,0.0000
Test 83484,0.0000,0.0000,0.0000,0.0000
Test 83485,0.0000,0.0000,0.0000,0.0000
Test 83486,0.0000,0.0000,0.0000,0.0000
Test 83487,0.0000,0.0000,0.0000,0.0000
Test 83488,1.0004,0.0000,0.0000,0.0000
Test 83489,0.0000,0.0000,0.0000,0.0000
Test 83490,0.0000,0.0000,0.0000,0.0000
Test 83491,0.0000,0.0000,0.0000,0.0000
Test 83492,0.0000,0.0000,0.0000,0.0000
Test 83493,0.0000,0.0000,0.0000,0.0000
Test 83494,0.0000,0.0000,0.0000,0.0000
Test 83495,0.0000,0.0000,0.0000,0.0000
Test 83496,0.0000,0.0000,0.0000,0.0000
Test 83497,0.0000,0.0000,0.0000,0.0000
Test 83498,0.0000,0.0000,0.0000,0.0000
Test 83499,0.0000,0.0000,0.0000,0.0000
Test 83500,0.0000,0.0000,0.0000,0.0000
Test 83501,1.0003,0.0000,0.0000,0.0000
Test 83502,0.0000,0.0000,0.0000,0.0000
Test 83503,0.0000,0.0000,0.0000,0.0000
Test 83504,0.0000,0.0000,0.0000,0.0000
Test 83505,0.0000,0.0000,0.0000,0.0000
Test 83506,0.0000,0.0000,0.0000,0.0000
Test 83507,0.0000,0.0000,0.0000,0.0000
Test 83508,0.0000,0.0000,0.0000,0.0000
Test 83509,0.0000,0.0000,0.0000,0.0000
Test 83510,0.0000,0.0000,0.0000,0.0000
Test 83511,0.0000,0.0000,0.0000,0.0000
Test 83512,1.0003,0.0000,0.0000,0.0000
Test 83513,0.0000,0.0000,0.0000,0.0000
Test 83514,0.0000,0.0000,0.0000,0.0000
Test 83515,0.0000,0.0000,0.0000,0.0000
Test 83516,0.0000,0.0000,0.0000,0.0000
Test 83517,0.0000,0.0000,0.0000,0.0000
Test 83518,0.0000,0.0000,0.0000,0.0000
Test 83519,0.0000,0.0000,0.0000,0.0000
Test 83520,0.0000,0.0000,0.0000,0.0000
Test 83521,0.0000,0.0000,0.0000,0.0000
Test 83522,0.0000,0.0000,0.0000,0.0000
Test 83523,0.0000,0.0000,0.0000,0.0000
Test 83524,0.0000,0.0000,0.0000,0.0000
Test 83525,0.0000,0.0000,0.0000,0.0000
Test 83526,0.0000,0.0000,0.0000,0.0000
Test 83527,0.0000,0.0000,0.0000,0.0000
Test 83528,0.0000,0.0000,0.0000,0.0000
Test 83529,0.0000,0.0000,0.0000,0.0000
Test 83530,0.0000,0.0000,0.0000,0.0000
Test 83531,0.0000,0.0000,0.0000,0.0000
Test 83532,0.0000,0.0000,0.0000,0.0000
Test 83533,0.0000,0.0000,0.0000,0.0000
Test 83534,0.0000,0.0000,0.0000,0.0000
Test 83535,0.0000,0.0000,0.0000,0.0000
Test 83536,0.0000,0.0000,0.0000,0.0000
Test 83537,0.0000,0.0000,0.0000,0.0000
Test 83538,0.0000,0.0000,0.0000,0.0000
Test 83539,0.0000,0.0000,0.0000,0.0000
Test 83540,0.0000,0.0000,0.0000,0.0000
Test 83541,0.0000,0.0000,0.0000,0.0000
Test 83542,0.0000,0.0000,0.0000,0.0000
Test 83543,0.0000,0.0000,0.0000,0.0000
Test 83544,0.0000,0.0000,0.0000,0.0000
Test 83545,0.0000,0.0000,0.0000,0.0000
Test 83546,0.0000,0.0000,0.0000,0.0000
Test 83547,0.0000,0.0000,0.0000,0.0000
Test 83548,0.0000,0.0000,0.0000,0.0000
Test 83549,0.0000,0.0000,0.0000,0.0000
Test 83550,0.0000,0.0000,0.0000,0.0000
Test 83551,0.0000,0.0000,0.0000,0.0000
Test 83552,0.0000,0.0000,0.0000,0.0000
Test 83553,0.0000,0.0000,0.0000,0.0000
Test 83554,0.0000,0.0000,0.0000,0.0000
Test 83555,0.0000,0.0000,0.0000,0.0000
Test 83556,0.0000,0.0000,0.0000,0.0000
Test 83557,0.0000,0.0000,0.0000,0.0000
Test 83558,0.0000,0.0000,0.0000,0.0000
Test 83559,0.0000,0.0000,0.0000,0.0000
Test 83560,0.0000,0.0000,0.0000,0.0000
Test 83561,0.0000,0.0000,0.0000,0.0000
Test 83562,0.0000,0.0000,0.0000,0.0000
Test 83563,0.0000,0.0000,0.0000,0.0000
Test 83564,0.0000,0.0000,0.0000,0.0000
Test 83565,0.0000,0.0000,0.0000,0.0000
Test 83566,0.0000,0.0000,0.0000,0.0000
Test 83567,0.0000,0.0000,0.0000,0.0000
Test 83568,0.0000,0.0000,0.0000,0.0000
Test 83569,0.0000,0.0000,0.0000,0.0000
Test 83570,0.0000,0.0000,0.0000,0.0000
Test 83571,0.0000,0.0000,0.0000,0.0000
Test 83572,0.0000,0.0000,0.0000,0.0000
Test 83573,0.0000,0.0000,0.0000,0.0000
Test 83574,0.0000,0.0000,0.0000,0.0000
Test 83575,0.0000,0.0000,0.0000,0.0000
Test 83576,0.0000,0.0000,0.0000,0.0000
Test 83577,0.0000,0.0000,0.0000,0.0000
Test 83578,0.0000,0.0000,0.0000,0.0000
Test 83579,0.0000,0.0000,0.0000,0.0000
Test 83580,0.0000,0.0000,0.0000,0.0000
Test 83581,0.0000,0.0000,0.0000,0.0000
Test 83582,0.0000,0.0000,0.0000,0.0000
Test 83583,0.0000,0.0000,0.0000,0.0000
Test 83584,0.0000,0.0000,0.0000,0.0000
Test 83585,0.0000,0.0000,0.0000,0.0000
Test 83586,0.0000,0.0000,0.0000,0.0000
Test 83587,0.0000,0.0000,0.0000,0.0000
Test 83588,0.0000,0.0000,0.0000,0.0000
Test 83589,0.0000,0.0000,0.0000,0.0000
Test 83590,0.0000,0.0000,0.0000,0.0000
Test 83591,0.0000,0.0000,0.0000,0.0000
Test 83592,0.0000,0.0000,0.0000,0.0000
Test 83593,0.0000,0.0000,0.0000,0.0000
Test 83594,0.0000,0.0000,0.0000,0.0000
Test 83595,0.0000,0.0000,0.0000,0.0000
Test 83596,0.0000,0.0000,0.0000,0.0000
Test 83597,0.0000,0.0000,0.0000,0.0000
Test 83598,0.0000,0.0000,0.0000,0.0000
Test 83599,0.0000,0.0000,0.0000,0.0000
Test 83600,0.0000,0.0000,0.0000,0.0000
Test 83601,0.0000,0.0000,0.0000,0.0000
Test 83602,0.0000,0.0000,0.0000,0.0000
Test 83603,0.0000,0.0000,0.0000,0.0000
Test 83604,0.0000,0.0000,0.0000,0.0000
Test 83605,0.0000,0.0000,0.0000,0.0000
Test 83606,0.0000,0.0000,0.0000,0.0000
Test 83607,0.0000,0.0000,0.0000,0.0000
Test 83608,0.0000,0.0000,0.0000,0.0000
Test 83609,0.0000,0.0000,0.0000,0.0000
Test 83610,0.0000,0.0000,0.0000,0.0000
Test 83611,0.0000,0.0000,0.0000,0.0000
Test 83612,0.0000,0.0000,0.0000,0.0000
Test 83613,0.0000,0.0000,0.0000,0.0000
Test 83614,0.0000,0.0000,0.0000,0.0000
Test 83615,0.0000,0.0000,0.0000,0.0000
Test 83616,0.0000,0.0000,0.0000,0.0000
Test 83617,0.0000,0.0000,0.0000,0.0000
Test 83618,0.0000,0.0000,0.0000,0.0000
Test 83619,0.0000,0.0000,0.0000,0.0000
Test 83620,0.0000,0.0000,0.0000,0.0000
Test 83621,0.0000,0.0000,0.0000,0.0000
Test 83622,0.0000,0.0000,0.0000,0.0000
Test 83623,0.0000,0.0000,0.0000,0.0000
Test 83624,0.0000,0.0000,0.0000,0.0000
Test 83625,0.0000,0.0000,0.0000,0.0000
Test 83626,0.0000,0.0000,0.0000,0.0000
Test 83627,0.0000,0.0000,0.0000,0.0000
Test 83628,0.0000,0.0000,0.0000,0.0000
Test 83629,0.0000,0.0000,0.0000,0.0000
Test 83630,0.0000,0.0000,0.0000,0.0000
Test 83631,0.0000,0.0000,0.0000,0.0000
Test 83632,0.0000,0.0000,0.0000,0.0000
Test 83633,0.0000,0.0000,0.0000,0.0000
Test 83634,0.0000,0.0000,0.0000,0.0000
Test 83635,0.0000,0.0000,0.0000,0.0000
Test 83636,0.0000,0.0000,0.0000,0.0000
Test 83637,0.0000,0.0000,0.0000,0.0000
Test 83638,0.0000,0.0000,0.0000,0.0000
Test 83639,0.0000,0.0000,0.0000,0.0000
Test 83640,0.0000,0.0000,0.0000,0.0000
Test 83641,0.0000,0.0000,0.0000,0.0000
Test 83642,0.0000,0.0000,0.0000,0.0000
Test 83643,0.0000,0.0000,0.0000,0.0000
Test 83644,0.0000,0.0000,0.0000,0.0000
Test 83645,0.0000,0.0000,0.0000,0.0000
Test 83646,0.0000,0.0000,0.0000,0.0000
Test 83647,0.0000,0.0000,0.0000,0.0000
Test 83648,0.0000,0.0000,0.0000,0.0000
Test 83649,0.0000,0.0000,0.0000,0.0000
Test 83650,0.0000,0.0000,0.0000,0.0000
Test 83651,0.0000,0.0000,0.0000,0.0000
Test 83652,0.0000,0.0000,0.0000,0.0000
Test 83653,0.0000,0.0000,0.0000,0.0000
Test 83654,0.0000,0.0000,0.0000,0.0000
Test 83655,0.0000,0.0000,0.0000,0.0000
Test 83656,0.0000,0.0000,0.0000,0.0000
Test 83657,0.0000,0.0000,0.0000,0.0000
Test 83658,0.0000,0.0000,0.0000,0.0000
Test 83659,0.0000,0.0000,0.0000,0.0000
Test 83660,0.0000,0.0000,0.0000,0.0000
Test 83661,0.0000,0.0000,0.0000,0.0000
Test 83662,1.0002,0.0000,0.0000,0.0000
Test 83663,0.0000,0.0000,0.0000,0.0000
Test 83664,0.0000,0.0000,0.0000,0.0000
Test 83665,0.0000,0.0000,0.0000,0.0000
Test 83666,0.0000,0.0000,0.0000,0.0000
Test 83667,0.0000,0.0000,0.0000,0.0000
Test 83668,0.0000,0.0000,0.0000,0.0000
Test 83669,0.0000,0.0000,0.0000,0.0000
Test 83670,0.0000,0.0000,0.0000,0.0000
Test 83671,0.0000,0.0000,0.0000,0.0000
Test 83672,0.0000,0.0000,0.0000,0.0000
Test 83673,0.0000,0.0000,0.0000,0.0000
Test 83674,0.0000,0.0000,0.0000,0.0000
Test 83675,1.0002,0.0000,0.0000,0.0000
Test 83676,0.0000,0.0000,0.0000,0.0000
Test 83677,0.0000,0.0000,0.0000,0.0000
Test 83678,0.0000,0.0000,0.0000,0.0000
Test 83679,0.0000,0.0000,0.0000,0.0000
Test 83680,0.0000,0.0000,0.0000,0.0000
Test 83681,0.0000,0.0000,0.0000,0.0000
Test 83682,0.0000,0.0000,0.0000,0.0000
Test 83683,0.0000,0.0000,0.0000,0.0000
Test 83684,0.0000,0.0000,0.0000,0.0000
Test 83685,0.0000,0.0000,0.0000,0.0000
Test 83686,0.0000,0.0000,0.0000,0.0000
Test 83687,0.0000,0.0000,0.0000,0.0000
Test 83688,1.0002,0.0000,0.0000,0.0000
Test 83689,0.0000,0.0000,0.0000,0.0000
Test 83690,0.0000,0.0000,0.0000,0.0000
Test 83691,0.0000,0.0000,0.0000,0.0000
Test 83692,0.0000,0.0000,0.0000,0.0000
Test 83693,0.0000,0.0000,0.0000,0.0000
Test 83694,0.0000,0.0000,0.0000,0.0000
Test 83695,0.0000,0.0000,0.0000,0.0000
Test 83696,0.0000,0.0000,0.0000,0.0000
Test 83697,0.0000,0.0000,0.0000,0.0000
Test 83698,0.0000,0.0000,0.0000,0.0000
Test 83699,0.0000,0.0000,0.0000,0.0000
Test 83700,0.0000,0.0000,0.0000,0.0000
Test 83701,1.0002,0.0000,0.0000,0.0000
Test 83702,0.0000,0.0000,0.0000,0.0000
Test 83703,0.0000,0.0000,0.0000,0.0000
Test 83704,0.0000,0.0000,0.0000,0.0000
Test 83705,0.0000,0.0000,0.0000,0.0000
Test 83706,0.0000,0.0000,0.0000,0.0000
Test 83707,0.0000,0.0000,0.0000,0.0000
Test 83708,0.0000,0.0000,0.0000,0.0000
Test 83709,0.0000,0.0000,0.0000,0.0000
Test 83710,0.0000,0.0000,0.0000,0.0000
Test 83711,0.0000,0.0000,0.0000,0.0000
Test 83712,0.0000,0.0000,0.0000,0.0000
Test 83713,0.0000,0.0000,0.0000,0.0000
Test 83714,1.0002,0.0000,0.0000,0.0000
Test 83715,0.0000,0.0000,0.0000,0.0000
Test 83716,0.0000,0.0000,0.0000,0.0000
Test 83717,0.0000,0.0000,0.0000,0.0000
Test 83718,0.0000,0.0000,0.0000,0.0000
Test 83719,0.0000,0.0000,0.0000,0.0000
Test 83720,0.0000,0.0000,0.0000,0.0000
Test 83721,0.0000,0.0000,0.0000,0.0000
Test 83722,0.0000,0.0000,0.0000,0.0000
Test 83723,0.0000,0.0000,0.0000,0.0000
Test 83724,0.0000,0.0000,0.0000,0.0000
Test 83725,0.0000,0.0000,0.0000,0.0000
Test 83726,0.0000,0.0000,0.0000,0.0000
Test 83727,1.0003,0.0000,0.0000,0.0000
Test 83728,0.0000,0.0000,0.0000,0.0000
Test 83729,0.0000,0.0000,0.0000,0.0000
Test 83730,0.0000,0.0000,0.0000,0.0000
Test 83731,0.0000,0.0000,0.0000,0.0000
Test 83732,0.0000,0.0000,0.0000,0.0000
Test 83733,0.0000,0.0000,0.0000,0.0000
Test 83734,0.0000,0.0000,0.0000,0.0000
Test 83735,0.0000,0.0000,0.0000,0.0000
Test 83736,0.0000,0.0000,0.0000,0.0000
Test 83737,0.0000,0.0000,1000300.0000,0.0000
Test 83738,0.0000,0.0000,0.0000,0.0000
Test 83739,0.0000,0.0000,0.0000,0.0000
Test 83740,0.0000,0.0000,0.0000,0.0000
Test 83741,0.0000,0.0000,0.0000,0.0000
Test 83742,0.0000,0.0000,0.0000,0.0000
Test 83743,0.0000,0.0000,0.0000,0.0000
Test 83744,0.0000,0.0000,0.0000,0.0000
Test 83745,0.0000,0.0000,0.0000,0.0000
Test 83746,0.0000,0.0000,0.0000,0.0000
Test 83747,0.0000,0.0000,0.0000,0.0000
Test 83748,0.0000,0.0000,0.0000,0.0000
Test 83749,0.0000,0.0000,0.0000,0.0000
Test 83750,0.0000,0.0000,1000200.0000,0.0000
Test 83751,0.0000,0.0000,0.0000,0.0000
Test 83752,0.0000,0.0000,0.0000,0.0000
Test 83753,0.0000,0.0000,0.0000,0.0000
Test 83754,0.0000,0.0000,0.0000,0.0000
Test 83755,0.0000,0.0000,0.0000,0.0000
Test 83756,0.0000,0.0000,0.0000,0.0000
Test 83757,0.0000,0.0000,0.0000,0.0000
Test 83758,0.0000,0.0000,0.0000,0.0000
Test 83759,0.0000,0.0000,0.0000,0.0000
Test 83760,0.0000,0.0000,0.0000,0.0000
Test 83761,0.0000,0.0000,0.0000,0.0000
Test 83762,0.0000,0.0000,0.0000,0.0000
Test 83763,0.0000,0.0000,1000100.0000,0.0000
Test 83764,0.0000,0.0000,0.0000,0.0000
Test 83765,0.0000,0.0000,0.0000,0.0000
Test 83766,0.0000,0.0000,0.0000,0.0000
Test 83767,0.0000,0.0000,0.0000,0.0000
Test 83768,0.0000,0.0000,0.0000,0.0000
Test 83769,0.0000,0.0000,0.0000,0.0000
Test 83770,0.0000,0.0000,0.0000,0.0000
Test 83771,0.0000,0.0000,0.0000,0.0000
Test 83772,0.0000,0.0000,0.0000,0.0000
Test 83773,0.0000,0.0000,0.0000,0.0000
Test 83774,0.0000,0.0000,0.0000,0.0000
Test 83775,0.0000,0.0000,0.0000,0.0000
Test 83776,0.0000,0.0000,1000300.0000,0.0000
Test 83777,0.0000,0.0000,0.0000,0.0000
Test 83778,0.0000,0.0000,0.0000,0.0000
Test 83779,0.0000,0.0000,0.0000,0.0000
Test 83780,0.0000,0.0000,0.0000,0.0000
Test 83781,0.0000,0.0000,0.0000,0.0000
Test 83782,0.0000,0.0000,0.0000,0.0000
Test 83783,0.0000,0.0000,0.0000,0.0000
Test 83784,0.0000,0.0000,0.0000,0.0000
Test 83785,0.0000,0.0000,0.0000,0.0000
